order_id,user_id,asset_id,side,order_type,stop_price,target_price,requested_qty,status,created_at
ORD_502095,USR_HFT_004,BTC,SELL,LIMIT,,,0.014,FILLED,2026-08-24 16:28:54.000000
ORD_500614,USR_SYS_005,BTC,SELL,MARKET,,,0.025,FILLED,2026-08-24 16:30:00.000000
ORD_501095,USR_HFT_001,BTC,BUY,LIMIT,,,0.0102,FILLED,2026-08-24 16:58:41.000000
ORD_501499,USR_HFT_003,BTC,BUY,LIMIT,,,0.0085,FILLED,2026-08-24 17:03:40.000000
ORD_500482,USR_SYS_002,BTC,SELL,MARKET,,,0.0274,FILLED,2026-08-24 17:30:00.000000
ORD_501917,USR_HFT_004,BTC,BUY,LIMIT,,,0.0033,FILLED,2026-08-24 17:34:25.000000
ORD_502318,USR_HFT_005,BTC,SELL,LIMIT,,,0.0068,FILLED,2026-08-24 17:44:14.000000
ORD_502505,USR_HFT_005,BTC,BUY,LIMIT,,,0.0148,FILLED,2026-08-24 17:56:43.000000
ORD_501449,USR_HFT_002,BTC,SELL,LIMIT,,,0.0092,FILLED,2026-08-24 17:57:44.000000
ORD_502195,USR_HFT_004,BTC,BUY,LIMIT,,,0.0146,FILLED,2026-08-24 18:11:21.000000
ORD_501087,USR_HFT_001,BTC,SELL,LIMIT,,,0.0109,FILLED,2026-08-24 18:14:47.000000
ORD_501034,USR_HFT_001,BTC,BUY,LIMIT,,,0.0087,FILLED,2026-08-24 18:16:46.000000
ORD_500516,USR_SYS_003,BTC,SELL,MARKET,,,0.0553,FILLED,2026-08-24 18:30:00.000000
ORD_500447,USR_SYS_001,BTC,BUY,LIMIT,6608126.0093,7651514.3265,0.0382,FILLED,2026-08-24 18:45:00.000000
ORD_500199,USR_RET_008,BTC,SELL,MARKET,,,0.0322,FILLED,2026-08-24 19:00:00.000000
ORD_501185,USR_HFT_002,BTC,SELL,LIMIT,,,0.0142,FILLED,2026-08-24 19:03:43.000000
ORD_501153,USR_HFT_001,BTC,SELL,LIMIT,,,0.014,FILLED,2026-08-24 19:41:03.000000
ORD_502379,USR_HFT_005,BTC,SELL,LIMIT,,,0.0148,FILLED,2026-08-24 20:47:10.000000
ORD_501434,USR_HFT_002,BTC,BUY,LIMIT,,,0.0037,FILLED,2026-08-24 20:50:18.000000
ORD_500053,USR_RET_002,BTC,BUY,MARKET,,,0.0248,FILLED,2026-08-24 21:12:00.000000
ORD_500546,USR_SYS_003,BTC,SELL,MARKET,,,0.0475,FILLED,2026-08-24 21:30:00.000000
ORD_500780,USR_SYS_008,BTC,SELL,MARKET,,,0.0592,FILLED,2026-08-24 21:30:00.000000
ORD_501457,USR_HFT_002,BTC,SELL,LIMIT,,,0.0022,FILLED,2026-08-24 21:41:53.000000
ORD_500240,USR_RET_009,BTC,BUY,MARKET,,,0.0581,FILLED,2026-08-24 21:43:00.000000
ORD_502475,USR_HFT_005,BTC,SELL,LIMIT,,,0.0088,FILLED,2026-08-24 21:55:51.000000
ORD_501887,USR_HFT_003,BTC,BUY,LIMIT,,,0.0108,FILLED,2026-08-24 22:07:14.000000
ORD_500014,USR_RET_001,BTC,SELL,MARKET,,,0.0314,FILLED,2026-08-24 22:08:00.000000
ORD_500888,USR_SYS_010,BTC,SELL,MARKET,,,0.0404,FILLED,2026-08-24 22:30:00.000000
ORD_501206,USR_HFT_002,BTC,BUY,LIMIT,,,0.0126,FILLED,2026-08-24 22:35:25.000000
ORD_502434,USR_HFT_005,BTC,SELL,LIMIT,,,0.0093,FILLED,2026-08-24 23:10:50.000000
ORD_502564,USR_HFT_005,BTC,BUY,LIMIT,,,0.0056,FILLED,2026-08-24 23:16:59.000000
ORD_501203,USR_HFT_002,BTC,SELL,LIMIT,,,0.0037,FILLED,2026-08-24 23:21:51.000000
ORD_501370,USR_HFT_002,BTC,BUY,LIMIT,,,0.0072,FILLED,2026-08-24 23:44:54.000000
ORD_500661,USR_SYS_006,BTC,BUY,LIMIT,6635901.0262,7683674.8725,0.0286,FILLED,2026-08-24 23:45:00.000000
ORD_500046,USR_RET_002,BTC,SELL,MARKET,,,0.0233,FILLED,2026-08-24 23:53:00.000000
ORD_500960,USR_HFT_001,BTC,SELL,LIMIT,,,0.0042,FILLED,2026-08-25 00:03:45.000000
ORD_502130,USR_HFT_004,BTC,SELL,LIMIT,,,0.0135,FILLED,2026-08-25 00:26:31.000000
ORD_500528,USR_SYS_003,BTC,SELL,MARKET,,,0.0229,FILLED,2026-08-25 00:30:00.000000
ORD_501775,USR_HFT_003,BTC,SELL,LIMIT,,,0.0037,FILLED,2026-08-25 00:44:01.000000
ORD_502050,USR_HFT_004,BTC,SELL,LIMIT,,,0.0121,FILLED,2026-08-25 01:37:05.000000
ORD_502605,USR_HFT_005,BTC,SELL,LIMIT,,,0.0121,FILLED,2026-08-25 01:41:44.000000
ORD_500667,USR_SYS_006,BTC,BUY,LIMIT,6636235.6447,7684062.3255,0.0567,FILLED,2026-08-25 01:45:00.000000
ORD_500125,USR_RET_005,BTC,BUY,MARKET,,,0.0411,FILLED,2026-08-25 02:31:00.000000
ORD_501132,USR_HFT_001,BTC,BUY,LIMIT,,,0.0029,FILLED,2026-08-25 04:00:35.000000
ORD_501481,USR_HFT_002,BTC,SELL,LIMIT,,,0.0044,FILLED,2026-08-25 04:16:33.000000
ORD_501694,USR_HFT_003,BTC,SELL,LIMIT,,,0.0141,FILLED,2026-08-25 04:18:29.000000
ORD_502412,USR_HFT_005,BTC,BUY,LIMIT,,,0.007,FILLED,2026-08-25 04:33:59.000000
ORD_500863,USR_SYS_010,BTC,BUY,LIMIT,6641315.4562,7689944.2125,0.0354,FILLED,2026-08-25 04:45:00.000000
ORD_501207,USR_HFT_002,BTC,SELL,LIMIT,,,0.0134,FILLED,2026-08-25 05:08:35.000000
ORD_501544,USR_HFT_003,BTC,BUY,LIMIT,,,0.0109,FILLED,2026-08-25 05:24:34.000000
ORD_500032,USR_RET_001,BTC,BUY,MARKET,,,0.0299,FILLED,2026-08-25 05:52:00.000000
ORD_500312,USR_RET_012,BTC,BUY,MARKET,,,0.0128,FILLED,2026-08-25 06:12:00.000000
ORD_501317,USR_HFT_002,BTC,SELL,LIMIT,,,0.0103,FILLED,2026-08-25 06:22:36.000000
ORD_502338,USR_HFT_005,BTC,SELL,LIMIT,,,0.011,FILLED,2026-08-25 06:24:25.000000
ORD_500947,USR_HFT_001,BTC,BUY,LIMIT,,,0.0138,FILLED,2026-08-25 06:29:43.000000
ORD_501877,USR_HFT_003,BTC,BUY,LIMIT,,,0.0132,FILLED,2026-08-25 06:40:05.000000
ORD_502427,USR_HFT_005,BTC,BUY,LIMIT,,,0.0085,FILLED,2026-08-25 06:41:54.000000
ORD_502373,USR_HFT_005,BTC,BUY,LIMIT,,,0.013,FILLED,2026-08-25 06:42:27.000000
ORD_500421,USR_SYS_001,BTC,BUY,LIMIT,6711539.1,7771255.8,0.0232,FILLED,2026-08-25 06:45:00.000000
ORD_500464,USR_SYS_002,BTC,SELL,MARKET,,,0.0241,FILLED,2026-08-25 07:30:00.000000
ORD_501336,USR_HFT_002,BTC,BUY,LIMIT,,,0.0129,FILLED,2026-08-25 07:56:58.000000
ORD_501122,USR_HFT_001,BTC,BUY,LIMIT,,,0.0059,FILLED,2026-08-25 07:58:32.000000
ORD_502099,USR_HFT_004,BTC,BUY,LIMIT,,,0.006,FILLED,2026-08-25 08:00:40.000000
ORD_501253,USR_HFT_002,BTC,BUY,LIMIT,,,0.0129,FILLED,2026-08-25 08:54:04.000000
ORD_501092,USR_HFT_001,BTC,BUY,LIMIT,,,0.005,FILLED,2026-08-25 09:09:44.000000
ORD_500401,USR_RET_015,BTC,BUY,MARKET,,,0.0166,FILLED,2026-08-25 09:20:00.000000
ORD_500474,USR_SYS_002,BTC,SELL,MARKET,,,0.0257,FILLED,2026-08-25 09:30:00.000000
ORD_500642,USR_SYS_005,BTC,SELL,MARKET,,,0.0535,FILLED,2026-08-25 09:30:00.000000
ORD_500999,USR_HFT_001,BTC,SELL,LIMIT,,,0.015,FILLED,2026-08-25 09:33:19.000000
ORD_502105,USR_HFT_004,BTC,SELL,LIMIT,,,0.0126,FILLED,2026-08-25 09:35:00.000000
ORD_501039,USR_HFT_001,BTC,SELL,LIMIT,,,0.0045,FILLED,2026-08-25 11:08:45.000000
ORD_500194,USR_RET_007,BTC,BUY,MARKET,,,0.0392,FILLED,2026-08-25 11:19:00.000000
ORD_501024,USR_HFT_001,BTC,SELL,LIMIT,,,0.0026,FILLED,2026-08-25 11:22:49.000000
ORD_501025,USR_HFT_001,BTC,BUY,LIMIT,,,0.0026,FILLED,2026-08-25 11:22:51.762784
ORD_502391,USR_HFT_005,BTC,SELL,LIMIT,,,0.013,FILLED,2026-08-25 11:42:45.000000
ORD_501026,USR_HFT_001,BTC,SELL,LIMIT,,,0.0128,FILLED,2026-08-25 11:44:15.000000
ORD_500689,USR_SYS_006,BTC,BUY,LIMIT,6774266.6167,7843887.6615,0.0515,FILLED,2026-08-25 11:45:00.000000
ORD_501881,USR_HFT_003,BTC,SELL,LIMIT,,,0.0104,FILLED,2026-08-25 11:58:14.000000
ORD_501237,USR_HFT_002,BTC,BUY,LIMIT,,,0.0134,FILLED,2026-08-25 12:08:37.000000
ORD_500995,USR_HFT_001,BTC,BUY,LIMIT,,,0.0097,FILLED,2026-08-25 12:28:42.000000
ORD_500075,USR_RET_003,BTC,BUY,MARKET,,,0.0163,FILLED,2026-08-25 12:34:00.000000
ORD_501781,USR_HFT_003,BTC,SELL,LIMIT,,,0.0054,FILLED,2026-08-25 12:34:20.000000
ORD_501947,USR_HFT_004,BTC,SELL,LIMIT,,,0.0095,FILLED,2026-08-25 12:44:11.000000
ORD_500322,USR_RET_012,BTC,SELL,MARKET,,,0.0428,FILLED,2026-08-25 12:49:00.000000
ORD_501167,USR_HFT_002,BTC,BUY,LIMIT,,,0.0099,FILLED,2026-08-25 13:30:57.000000
ORD_500718,USR_SYS_007,BTC,SELL,MARKET,,,0.055,FILLED,2026-08-25 14:30:00.000000
ORD_502500,USR_HFT_005,BTC,SELL,LIMIT,,,0.008,FILLED,2026-08-25 14:43:35.000000
ORD_500671,USR_SYS_006,BTC,BUY,LIMIT,6657663.84,7708873.92,0.0472,FILLED,2026-08-25 14:45:00.000000
ORD_501272,USR_HFT_002,BTC,BUY,LIMIT,,,0.0035,FILLED,2026-08-25 14:58:56.000000
ORD_500127,USR_RET_005,BTC,BUY,MARKET,,,0.0452,FILLED,2026-08-25 15:10:00.000000
ORD_501038,USR_HFT_001,BTC,BUY,LIMIT,,,0.0072,FILLED,2026-08-25 15:35:57.000000
ORD_500315,USR_RET_012,BTC,BUY,MARKET,,,0.0082,FILLED,2026-08-25 15:37:00.000000
ORD_500300,USR_RET_011,BTC,SELL,MARKET,,,0.0104,FILLED,2026-08-25 15:55:00.000000
ORD_501108,USR_HFT_001,BTC,BUY,LIMIT,,,0.0093,FILLED,2026-08-25 15:59:30.000000
ORD_500946,USR_HFT_001,BTC,SELL,LIMIT,,,0.0143,FILLED,2026-08-25 18:14:05.000000
ORD_500162,USR_RET_006,BTC,SELL,MARKET,,,0.0069,FILLED,2026-08-25 18:16:00.000000
ORD_502093,USR_HFT_004,BTC,SELL,LIMIT,,,0.0082,FILLED,2026-08-25 18:20:02.000000
ORD_500924,USR_HFT_001,BTC,BUY,LIMIT,,,0.0021,FILLED,2026-08-25 18:26:35.000000
ORD_500723,USR_SYS_007,BTC,BUY,LIMIT,6612329.7593,7656381.8265,0.024,FILLED,2026-08-25 18:45:00.000000
ORD_501561,USR_HFT_003,BTC,BUY,LIMIT,,,0.0137,FILLED,2026-08-25 18:52:51.000000
ORD_502230,USR_HFT_004,BTC,SELL,LIMIT,,,0.0081,FILLED,2026-08-25 19:33:42.000000
ORD_500367,USR_RET_014,BTC,SELL,MARKET,,,0.0227,FILLED,2026-08-25 19:42:00.000000
ORD_501773,USR_HFT_003,BTC,BUY,LIMIT,,,0.0043,FILLED,2026-08-25 20:39:24.000000
ORD_501461,USR_HFT_002,BTC,BUY,LIMIT,,,0.0116,FILLED,2026-08-25 21:16:44.000000
ORD_502179,USR_HFT_004,BTC,SELL,LIMIT,,,0.005,FILLED,2026-08-25 21:19:41.000000
ORD_500098,USR_RET_004,BTC,BUY,MARKET,,,0.0192,FILLED,2026-08-25 21:20:00.000000
ORD_502081,USR_HFT_004,BTC,SELL,LIMIT,,,0.0146,FILLED,2026-08-25 21:41:22.000000
ORD_501147,USR_HFT_001,BTC,BUY,LIMIT,,,0.0116,FILLED,2026-08-25 21:48:18.000000
ORD_500666,USR_SYS_006,BTC,SELL,MARKET,,,0.0405,FILLED,2026-08-25 22:30:00.000000
ORD_502021,USR_HFT_004,BTC,BUY,LIMIT,,,0.0085,FILLED,2026-08-25 23:04:58.000000
ORD_501178,USR_HFT_002,BTC,SELL,LIMIT,,,0.0103,FILLED,2026-08-25 23:22:15.000000
ORD_501281,USR_HFT_002,BTC,SELL,LIMIT,,,0.0036,FILLED,2026-08-25 23:38:28.000000
ORD_501716,USR_HFT_003,BTC,BUY,LIMIT,,,0.012,FILLED,2026-08-26 00:09:09.000000
ORD_500027,USR_RET_001,BTC,SELL,MARKET,,,0.0509,FILLED,2026-08-26 00:17:00.000000
ORD_500067,USR_RET_003,BTC,BUY,MARKET,,,0.0517,FILLED,2026-08-26 00:22:00.000000
ORD_502452,USR_HFT_005,BTC,BUY,LIMIT,,,0.0092,FILLED,2026-08-26 00:30:48.000000
ORD_500344,USR_RET_013,BTC,BUY,MARKET,,,0.0167,FILLED,2026-08-26 01:06:00.000000
ORD_501701,USR_HFT_003,BTC,BUY,LIMIT,,,0.012,FILLED,2026-08-26 01:06:42.000000
ORD_501686,USR_HFT_003,BTC,SELL,LIMIT,,,0.01,FILLED,2026-08-26 01:10:09.000000
ORD_501628,USR_HFT_003,BTC,BUY,LIMIT,,,0.007,FILLED,2026-08-26 01:32:18.000000
ORD_501767,USR_HFT_003,BTC,SELL,LIMIT,,,0.009,FILLED,2026-08-26 01:37:46.000000
ORD_500939,USR_HFT_001,BTC,BUY,LIMIT,,,0.0056,FILLED,2026-08-26 01:41:08.000000
ORD_500006,USR_RET_001,BTC,BUY,MARKET,,,0.0219,FILLED,2026-08-26 01:59:00.000000
ORD_502430,USR_HFT_005,BTC,BUY,LIMIT,,,0.003,FILLED,2026-08-26 02:11:07.000000
ORD_501408,USR_HFT_002,BTC,SELL,LIMIT,,,0.0064,FILLED,2026-08-26 02:17:59.000000
ORD_501197,USR_HFT_002,BTC,SELL,LIMIT,,,0.0121,FILLED,2026-08-26 03:16:56.000000
ORD_500341,USR_RET_013,BTC,BUY,MARKET,,,0.0061,FILLED,2026-08-26 03:37:00.000000
ORD_500585,USR_SYS_004,BTC,BUY,LIMIT,6632635.5532,7679893.7985,0.038,FILLED,2026-08-26 03:45:00.000000
ORD_500593,USR_SYS_004,BTC,BUY,LIMIT,6632635.5532,7679893.7985,0.0364,FILLED,2026-08-26 03:45:00.000000
ORD_500358,USR_RET_014,BTC,BUY,MARKET,,,0.027,FILLED,2026-08-26 04:16:00.000000
ORD_501800,USR_HFT_003,BTC,BUY,LIMIT,,,0.0054,FILLED,2026-08-26 04:17:09.000000
ORD_502487,USR_HFT_005,BTC,SELL,LIMIT,,,0.0131,FILLED,2026-08-26 04:22:10.000000
ORD_501154,USR_HFT_001,BTC,SELL,LIMIT,,,0.0143,FILLED,2026-08-26 04:31:55.000000
ORD_502602,USR_HFT_005,BTC,BUY,LIMIT,,,0.0072,FILLED,2026-08-26 04:32:27.000000
ORD_502182,USR_HFT_004,BTC,SELL,LIMIT,,,0.0033,FILLED,2026-08-26 05:09:46.000000
ORD_500364,USR_RET_014,BTC,BUY,MARKET,,,0.0059,FILLED,2026-08-26 05:32:00.000000
ORD_501094,USR_HFT_001,BTC,SELL,LIMIT,,,0.0132,FILLED,2026-08-26 05:34:04.000000
ORD_500795,USR_SYS_009,BTC,BUY,LIMIT,6610967.7442,7654804.7565,0.0524,FILLED,2026-08-26 05:45:00.000000
ORD_502387,USR_HFT_005,BTC,SELL,LIMIT,,,0.0139,FILLED,2026-08-26 05:48:42.000000
ORD_500937,USR_HFT_001,BTC,BUY,LIMIT,,,0.0148,FILLED,2026-08-26 06:04:08.000000
ORD_501342,USR_HFT_002,BTC,SELL,LIMIT,,,0.0083,FILLED,2026-08-26 06:24:45.000000
ORD_501578,USR_HFT_003,BTC,BUY,LIMIT,,,0.0082,FILLED,2026-08-26 06:59:54.000000
ORD_501799,USR_HFT_003,BTC,BUY,LIMIT,,,0.0142,FILLED,2026-08-26 07:01:33.000000
ORD_502131,USR_HFT_004,BTC,BUY,LIMIT,,,0.0029,FILLED,2026-08-26 07:09:18.000000
ORD_500786,USR_SYS_008,BTC,SELL,MARKET,,,0.0464,FILLED,2026-08-26 07:30:00.000000
ORD_500808,USR_SYS_009,BTC,SELL,MARKET,,,0.055,FILLED,2026-08-26 07:30:00.000000
ORD_502380,USR_HFT_005,BTC,BUY,LIMIT,,,0.004,FILLED,2026-08-26 07:33:10.000000
ORD_502588,USR_HFT_005,BTC,SELL,LIMIT,,,0.0066,FILLED,2026-08-26 07:37:48.000000
ORD_501120,USR_HFT_001,BTC,SELL,LIMIT,,,0.0101,FILLED,2026-08-26 07:40:54.000000
ORD_500531,USR_SYS_003,BTC,BUY,LIMIT,6651005.1,7701163.8,0.0374,FILLED,2026-08-26 07:45:00.000000
ORD_502371,USR_HFT_005,BTC,BUY,LIMIT,,,0.0076,FILLED,2026-08-26 08:11:07.000000
ORD_500981,USR_HFT_001,BTC,BUY,LIMIT,,,0.0057,FILLED,2026-08-26 08:34:37.000000
ORD_502343,USR_HFT_005,BTC,SELL,LIMIT,,,0.0056,FILLED,2026-08-26 08:38:42.000000
ORD_501192,USR_HFT_002,BTC,BUY,LIMIT,,,0.0061,FILLED,2026-08-26 08:57:00.000000
ORD_501517,USR_HFT_003,BTC,SELL,LIMIT,,,0.0031,FILLED,2026-08-26 09:02:18.000000
ORD_500363,USR_RET_014,BTC,BUY,MARKET,,,0.0218,FILLED,2026-08-26 09:05:00.000000
ORD_501340,USR_HFT_002,BTC,BUY,LIMIT,,,0.0043,FILLED,2026-08-26 09:19:47.000000
ORD_501393,USR_HFT_002,BTC,BUY,LIMIT,,,0.0129,FILLED,2026-08-26 09:25:55.000000
ORD_502539,USR_HFT_005,BTC,BUY,LIMIT,,,0.0085,FILLED,2026-08-26 09:42:14.000000
ORD_501569,USR_HFT_003,BTC,BUY,LIMIT,,,0.0134,FILLED,2026-08-26 09:52:57.000000
ORD_501592,USR_HFT_003,BTC,BUY,LIMIT,,,0.0028,FILLED,2026-08-26 10:00:37.000000
ORD_501593,USR_HFT_003,BTC,SELL,LIMIT,,,0.0028,FILLED,2026-08-26 10:00:38.426178
ORD_500448,USR_SYS_001,BTC,SELL,MARKET,,,0.0382,FILLED,2026-08-26 10:30:00.000000
ORD_501105,USR_HFT_001,BTC,BUY,LIMIT,,,0.0135,FILLED,2026-08-26 10:42:46.000000
ORD_500133,USR_RET_005,BTC,BUY,MARKET,,,0.0126,FILLED,2026-08-26 10:44:00.000000
ORD_500342,USR_RET_013,BTC,BUY,MARKET,,,0.0588,FILLED,2026-08-26 11:08:00.000000
ORD_501312,USR_HFT_002,BTC,SELL,LIMIT,,,0.0133,FILLED,2026-08-26 11:18:23.000000
ORD_501369,USR_HFT_002,BTC,SELL,LIMIT,,,0.0121,FILLED,2026-08-26 11:31:16.000000
ORD_501047,USR_HFT_001,BTC,BUY,LIMIT,,,0.0106,FILLED,2026-08-26 11:53:21.000000
ORD_502426,USR_HFT_005,BTC,SELL,LIMIT,,,0.0134,FILLED,2026-08-26 11:59:47.000000
ORD_500340,USR_RET_013,BTC,SELL,MARKET,,,0.0057,FILLED,2026-08-26 12:43:00.000000
ORD_500445,USR_SYS_001,BTC,BUY,LIMIT,6635666.457,7683403.266,0.0501,FILLED,2026-08-26 12:45:00.000000
ORD_501230,USR_HFT_002,BTC,SELL,LIMIT,,,0.0114,FILLED,2026-08-26 13:04:20.000000
ORD_500224,USR_RET_009,BTC,SELL,MARKET,,,0.0361,FILLED,2026-08-26 13:05:00.000000
ORD_502303,USR_HFT_005,BTC,SELL,LIMIT,,,0.0061,FILLED,2026-08-26 13:34:57.000000
ORD_502400,USR_HFT_005,BTC,SELL,LIMIT,,,0.0057,FILLED,2026-08-26 14:41:37.000000
ORD_502366,USR_HFT_005,BTC,SELL,LIMIT,,,0.0146,FILLED,2026-08-26 14:59:54.000000
ORD_500662,USR_SYS_006,BTC,SELL,MARKET,,,0.0286,FILLED,2026-08-26 15:30:00.000000
ORD_500623,USR_SYS_005,BTC,BUY,LIMIT,6619010.3587,7664117.2575,0.0398,FILLED,2026-08-26 15:45:00.000000
ORD_502550,USR_HFT_005,BTC,SELL,LIMIT,,,0.0101,FILLED,2026-08-26 15:45:49.000000
ORD_501435,USR_HFT_002,BTC,SELL,LIMIT,,,0.0082,FILLED,2026-08-26 16:24:50.000000
ORD_501058,USR_HFT_001,BTC,BUY,LIMIT,,,0.0118,FILLED,2026-08-26 16:30:27.000000
ORD_501109,USR_HFT_001,BTC,SELL,LIMIT,,,0.0132,FILLED,2026-08-26 16:47:48.000000
ORD_501996,USR_HFT_004,BTC,SELL,LIMIT,,,0.014,FILLED,2026-08-26 17:15:16.000000
ORD_500967,USR_HFT_001,BTC,BUY,LIMIT,,,0.004,FILLED,2026-08-26 17:23:29.000000
ORD_500668,USR_SYS_006,BTC,SELL,MARKET,,,0.0567,FILLED,2026-08-26 17:30:00.000000
ORD_500988,USR_HFT_001,BTC,BUY,LIMIT,,,0.0077,FILLED,2026-08-26 18:23:56.000000
ORD_501439,USR_HFT_002,BTC,SELL,LIMIT,,,0.0034,FILLED,2026-08-26 18:46:13.000000
ORD_501664,USR_HFT_003,BTC,BUY,LIMIT,,,0.0108,FILLED,2026-08-26 19:18:18.000000
ORD_501027,USR_HFT_001,BTC,SELL,LIMIT,,,0.01,FILLED,2026-08-26 19:27:58.000000
ORD_500221,USR_RET_009,BTC,BUY,MARKET,,,0.0064,FILLED,2026-08-26 19:49:00.000000
ORD_502469,USR_HFT_005,BTC,BUY,LIMIT,,,0.012,FILLED,2026-08-26 19:54:05.000000
ORD_501832,USR_HFT_003,BTC,BUY,LIMIT,,,0.0146,FILLED,2026-08-26 20:29:06.000000
ORD_500864,USR_SYS_010,BTC,SELL,MARKET,,,0.0354,FILLED,2026-08-26 20:30:00.000000
ORD_501556,USR_HFT_003,BTC,BUY,LIMIT,,,0.0117,FILLED,2026-08-26 21:02:23.000000
ORD_501748,USR_HFT_003,BTC,SELL,LIMIT,,,0.0131,FILLED,2026-08-26 21:34:59.000000
ORD_501441,USR_HFT_002,BTC,BUY,LIMIT,,,0.015,FILLED,2026-08-26 21:41:39.000000
ORD_501496,USR_HFT_002,BTC,SELL,LIMIT,,,0.0137,FILLED,2026-08-26 21:42:59.000000
ORD_501170,USR_HFT_002,BTC,SELL,LIMIT,,,0.0112,FILLED,2026-08-26 21:44:40.000000
ORD_500753,USR_SYS_008,BTC,BUY,LIMIT,6557118.5475,7592453.055,0.0201,FILLED,2026-08-26 21:45:00.000000
ORD_502329,USR_HFT_005,BTC,BUY,LIMIT,,,0.0089,FILLED,2026-08-26 22:27:00.000000
ORD_500422,USR_SYS_001,BTC,SELL,MARKET,,,0.0232,FILLED,2026-08-26 22:30:00.000000
ORD_501683,USR_HFT_003,BTC,SELL,LIMIT,,,0.0066,FILLED,2026-08-26 23:21:17.000000
ORD_501643,USR_HFT_003,BTC,SELL,LIMIT,,,0.0063,FILLED,2026-08-26 23:29:30.000000
ORD_502420,USR_HFT_005,BTC,SELL,LIMIT,,,0.0075,FILLED,2026-08-26 23:41:16.000000
ORD_500309,USR_RET_012,BTC,SELL,MARKET,,,0.0856,FILLED,2026-08-27 00:04:00.000000
ORD_501210,USR_HFT_002,BTC,SELL,LIMIT,,,0.0057,FILLED,2026-08-27 00:33:02.000000
ORD_501474,USR_HFT_002,BTC,BUY,LIMIT,,,0.0021,FILLED,2026-08-27 01:28:17.000000
ORD_501321,USR_HFT_002,BTC,BUY,LIMIT,,,0.0129,FILLED,2026-08-27 01:30:50.000000
ORD_501815,USR_HFT_003,BTC,SELL,LIMIT,,,0.007,FILLED,2026-08-27 01:33:30.000000
ORD_501839,USR_HFT_003,BTC,SELL,LIMIT,,,0.0092,FILLED,2026-08-27 01:34:03.000000
ORD_500909,USR_HFT_001,BTC,BUY,LIMIT,,,0.0135,FILLED,2026-08-27 01:50:55.000000
ORD_501082,USR_HFT_001,BTC,SELL,LIMIT,,,0.012,FILLED,2026-08-27 02:09:19.000000
ORD_501390,USR_HFT_002,BTC,BUY,LIMIT,,,0.0079,FILLED,2026-08-27 02:22:17.000000
ORD_502193,USR_HFT_004,BTC,BUY,LIMIT,,,0.004,FILLED,2026-08-27 02:26:31.000000
ORD_501324,USR_HFT_002,BTC,SELL,LIMIT,,,0.0059,FILLED,2026-08-27 02:52:18.000000
ORD_500974,USR_HFT_001,BTC,SELL,LIMIT,,,0.0114,FILLED,2026-08-27 03:00:25.000000
ORD_500690,USR_SYS_006,BTC,SELL,MARKET,,,0.0515,FILLED,2026-08-27 03:30:00.000000
ORD_501733,USR_HFT_003,BTC,BUY,LIMIT,,,0.0081,FILLED,2026-08-27 03:32:44.000000
ORD_501530,USR_HFT_003,BTC,SELL,LIMIT,,,0.003,FILLED,2026-08-27 03:56:05.000000
ORD_500175,USR_RET_007,BTC,BUY,MARKET,,,0.0101,FILLED,2026-08-27 04:21:00.000000
ORD_500021,USR_RET_001,BTC,SELL,MARKET,,,0.0158,FILLED,2026-08-27 04:23:00.000000
ORD_500581,USR_SYS_004,BTC,BUY,LIMIT,6643921.7812,7692962.0625,0.022,FILLED,2026-08-27 04:45:00.000000
ORD_500992,USR_HFT_001,BTC,BUY,LIMIT,,,0.0122,FILLED,2026-08-27 04:57:36.000000
ORD_501831,USR_HFT_003,BTC,SELL,LIMIT,,,0.0029,FILLED,2026-08-27 04:58:09.000000
ORD_501364,USR_HFT_002,BTC,BUY,LIMIT,,,0.0092,FILLED,2026-08-27 05:11:19.000000
ORD_501754,USR_HFT_003,BTC,SELL,LIMIT,,,0.0068,FILLED,2026-08-27 05:22:12.000000
ORD_502092,USR_HFT_004,BTC,SELL,LIMIT,,,0.0143,FILLED,2026-08-27 05:23:57.000000
ORD_502397,USR_HFT_005,BTC,SELL,LIMIT,,,0.0092,FILLED,2026-08-27 05:24:26.000000
ORD_500161,USR_RET_006,BTC,BUY,MARKET,,,0.0488,FILLED,2026-08-27 05:47:00.000000
ORD_502180,USR_HFT_004,BTC,SELL,LIMIT,,,0.0075,FILLED,2026-08-27 06:08:46.000000
ORD_501233,USR_HFT_002,BTC,BUY,LIMIT,,,0.0105,FILLED,2026-08-27 06:16:37.000000
ORD_500672,USR_SYS_006,BTC,SELL,MARKET,,,0.0472,FILLED,2026-08-27 06:30:00.000000
ORD_502126,USR_HFT_004,BTC,SELL,LIMIT,,,0.0132,FILLED,2026-08-27 06:56:35.000000
ORD_502364,USR_HFT_005,BTC,SELL,LIMIT,,,0.0115,FILLED,2026-08-27 06:56:41.000000
ORD_502045,USR_HFT_004,BTC,SELL,LIMIT,,,0.0144,FILLED,2026-08-27 07:07:59.000000
ORD_502568,USR_HFT_005,BTC,BUY,LIMIT,,,0.0025,FILLED,2026-08-27 07:12:26.000000
ORD_502396,USR_HFT_005,BTC,SELL,LIMIT,,,0.0028,FILLED,2026-08-27 07:14:57.000000
ORD_502488,USR_HFT_005,BTC,SELL,LIMIT,,,0.0092,FILLED,2026-08-27 07:16:08.000000
